SOURCE,DESTINATION,MAP_URL
Management Building,girls hostel,https://www.google.com/maps/embed?pb=!1m26!1m12!1m3!1d3608.887627368875!2d74.49709066468641!3d18.138393385484903!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m11!3e2!4m5!1s0x3bc3a0d255555551%3A0x84c7f5fb7a271301!2sShiv%20Nagar%20Prasarak%20Mandal;s%20College%20of%20Commerce%20Science%20and%20Computer%20Education%2C%20Malegaon%20Bk%2C%20Baramati%2C%20Maharashtra%20413115!3m2!1d18.1408254!2d74.4972533!4m3!3m2!1d18.1366142!2d74.4978524!5e1!3m2!1sen!2sin!4v1649869468736!5m2!1sen!2sin
Management Building,boys hostel,https://www.google.com/maps/embed?pb=!1m26!1m12!1m3!1d822.1688284488231!2d74.49756288744516!3d18.138853951011495!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m11!3e2!4m5!1s0x3bc3a0d255555551%3A0x84c7f5fb7a271301!2sShiv%20Nagar%20Prasarak%20Mandal;s%20College%20of%20Commerce%20Science%20and%20Computer%20Education%2C%20Malegaon%20Bk%2C%20Baramati%2C%20Maharashtra%20413115!3m2!1d18.1408254!2d74.4972533!4m3!3m2!1d18.1390572!2d74.4978953!5e1!3m2!1sen!2sin!4v1649869520196!5m2!1sen!2sin
Management Building,Playground,https://www.google.com/maps/embed?pb=!1m26!1m12!1m3!1d902.2310318834468!2d74.49923597888949!3d18.136624372646907!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m11!3e2!4m5!1s0x3bc3a0d255555551%3A0x84c7f5fb7a271301!2sShiv%20Nagar%20Prasarak%20Mandal;s%20College%20of%20Commerce%20Science%20and%20Computer%20Education%2C%20Malegaon%20Bk%2C%20Baramati%2C%20Maharashtra%20413115!3m2!1d18.1408254!2d74.4972533!4m3!3m2!1d18.1368296!2d74.4999843!5e1!3m2!1sen!2sin!4v1649869595224!5m2!1sen!2sin
Management Building,Cafeteria,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d3608.859976766544!2d74.49596381468645!3d18.139733385445027!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e2!4m5!1s0x3bc3a0d255555551%3A0x84c7f5fb7a271301!2sShiv%20Nagar%20Prasarak%20Mandal;s%20College%20of%20Commerce%20Science%20and%20Computer%20Education%2C%20Malegaon%20Bk%2C%20Baramati%2C%20Maharashtra%20413115!3m2!1d18.1408254!2d74.4972533!4m5!1s0x3bc3a733395a296b%3A0x909f5953f9592008!2sCafeteria%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.138552699999998!2d74.49840739999999!5e1!3m2!1sen!2sin!4v1649869669730!5m2!1sen!2sin
Management Building,Parking,https://www.google.com/maps/embed?pb=!1m27!1m12!1m3!1d902.2194745806493!2d74.49899994449628!3d18.138864884191534!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m12!3e2!4m5!1s0x3bc3a0d255555551%3A0x84c7f5fb7a271301!2sShiv%20Nagar%20Prasarak%20Mandal;s%20College%20of%20Commerce%20Science%20and%20Computer%20Education%2C%20Malegaon%20Bk%2C%20Baramati%2C%20Maharashtra%20413115!3m2!1d18.1408254!2d74.4972533!4m4!1s0x3bc3a7334ec245f7%3A0x5219bb30325a621d!3m2!1d18.1393678!2d74.498952!5e1!3m2!1sen!2sin!4v1649869636850!5m2!1sen!2sin
Management Building,Electrical Engg Building,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d3608.8421854492417!2d74.49530966468646!3d18.140595535419372!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e2!4m5!1s0x3bc3a0d255555551%3A0x84c7f5fb7a271301!2sShiv%20Nagar%20Prasarak%20Mandal;s%20College%20of%20Commerce%20Science%20and%20Computer%20Education%2C%20Malegaon%20Bk%2C%20Baramati%2C%20Maharashtra%20413115!3m2!1d18.1408254!2d74.4972533!4m5!1s0x3bc3a7335b14fbc5%3A0xb6dc5dafd2a44489!2sElectrical%20Engg%20Department%20SVPM%20COE%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.140275499999998!2d74.497483!5e1!3m2!1sen!2sin!4v1649869712458!5m2!1sen!2sin
Management Building,College of Engg,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d3608.8557402722704!2d74.49596381468645!3d18.13993868543895!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e2!4m5!1s0x3bc3a0d255555551%3A0x84c7f5fb7a271301!2sShiv%20Nagar%20Prasarak%20Mandal;s%20College%20of%20Commerce%20Science%20and%20Computer%20Education%2C%20Malegaon%20Bk%2C%20Baramati%2C%20Maharashtra%20413115!3m2!1d18.1408254!2d74.4972533!4m5!1s0x3bc3a0cd33c822f3%3A0xaed54077fcb25400!2sMalegaon%20College%20of%20Engineering%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.139147299999998!2d74.4986887!5e1!3m2!1sen!2sin!4v1649869747520!5m2!1sen!2sin
Management Building,Diploma COE,https://www.google.com/maps/embed?pb=!1m26!1m12!1m3!1d1804.4353694278914!2d74.49697705803263!3d18.139211845820643!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m11!3e2!4m5!1s0x3bc3a0d255555551%3A0x84c7f5fb7a271301!2sShiv%20Nagar%20Prasarak%20Mandal;s%20College%20of%20Commerce%20Science%20and%20Computer%20Education%2C%20Malegaon%20Bk%2C%20Baramati%2C%20Maharashtra%20413115!3m2!1d18.1408254!2d74.4972533!4m3!3m2!1d18.1385976!2d74.4991979!5e1!3m2!1sen!2sin!4v1649869797140!5m2!1sen!2sin
Management Building,Sharad hall,https://www.google.com/maps/embed?pb=!1m26!1m12!1m3!1d1804.4546715321083!2d74.49825378952373!3d18.137340935156672!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m11!3e2!4m5!1s0x3bc3a0d255555551%3A0x84c7f5fb7a271301!2sShiv%20Nagar%20Prasarak%20Mandal;s%20College%20of%20Commerce%20Science%20and%20Computer%20Education%2C%20Malegaon%20Bk%2C%20Baramati%2C%20Maharashtra%20413115!3m2!1d18.1408254!2d74.4972533!4m3!3m2!1d18.136828599999998!2d74.4985971!5e1!3m2!1sen!2sin!4v1649869830709!5m2!1sen!2sin
Management Building,SVPM office/Pharmacy Building,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d3608.876092768017!2d74.49653256468645!3d18.138952385468325!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e2!4m5!1s0x3bc3a0d255555551%3A0x84c7f5fb7a271301!2sShiv%20Nagar%20Prasarak%20Mandal;s%20College%20of%20Commerce%20Science%20and%20Computer%20Education%2C%20Malegaon%20Bk%2C%20Baramati%2C%20Maharashtra%20413115!3m2!1d18.1408254!2d74.4972533!4m5!1s0x3bc3a733588029df%3A0x24c0458db414da42!2sSVPM;s%20College%20Of%20Pharmacy%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1375383!2d74.49916139999999!5e1!3m2!1sen!2sin!4v1649869859575!5m2!1sen!2sin
College of Engg,svpm gate,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d1895.7865503208889!2d74.4990949580316!3d18.137494846908282!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a0cd33c822f3%3A0xaed54077fcb25400!2sMalegaon%20College%20of%20Engineering%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.139147299999998!2d74.4986887!4m5!1s0x3bc3a167c2f059a9%3A0xaab3e377f1250224!2sSVPM%20GATE%20NO%201%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1360867!2d74.50114289999999!5e0!3m2!1sen!2sin!4v1649788517339!5m2!1sen!2sin
College of Engg,girls hostel,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d1895.7820933968924!2d74.49776010799943!3d18.13790604690824!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a0cd33c822f3%3A0xaed54077fcb25400!2sMalegaon%20College%20of%20Engineering%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.139147299999998!2d74.4986887!4m5!1s0x3bc3a7993ac2d5ed%3A0xd8c93645fbe0645!2sGirls%20Hostel(Old)%2C%204FPX%2BM66%2C%20Malegaon%20Budruk%2C%20Maharashtra%20413115!3m2!1d18.1366648!2d74.4980023!5e0!3m2!1sen!2sin!4v1649788573428!5m2!1sen!2sin
College of Engg,boys hostel,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d1895.7734475313496!2d74.49701595799942!3d18.13870369690812!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a0cd33c822f3%3A0xaed54077fcb25400!2sMalegaon%20College%20of%20Engineering%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.139147299999998!2d74.4986887!4m5!1s0x3bc3a7331355d1e1%3A0xb3b7710b3ec4c16d!2sBoys%20Canteen%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1388012!2d74.49756119999999!5e0!3m2!1sen!2sin!4v1649788618996!5m2!1sen!2sin
College of Engg,Playground,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d1895.7865503208889!2d74.4990949580316!3d18.137494846908282!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a0cd33c822f3%3A0xaed54077fcb25400!2sMalegaon%20College%20of%20Engineering%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.139147299999998!2d74.4986887!4m5!1s0x3bc3a12a7ebaf46d%3A0x74a2314d46e93d78!2sCollege%20Play%20Ground%2C%20Nira-Baramati%20Road%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1365324!2d74.49998819999999!5e0!3m2!1sen!2sin!4v1649788699367!5m2!1sen!2sin
College of Engg,Cafeteria,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d1895.7718698502258!2d74.49748545799942!3d18.13884924690811!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a0cd33c822f3%3A0xaed54077fcb25400!2sMalegaon%20College%20of%20Engineering%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.139147299999998!2d74.4986887!4m5!1s0x3bc3a733395a296b%3A0x909f5953f9592008!2sCafeteria%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.138552699999998!2d74.49840739999999!5e0!3m2!1sen!2sin!4v1649788775678!5m2!1sen!2sin
College of Engg,Parking,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d1895.7684060628733!2d74.49777585799944!3d18.139168796908073!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a0cd33c822f3%3A0xaed54077fcb25400!2sMalegaon%20College%20of%20Engineering%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.139147299999998!2d74.4986887!4m5!1s0x3bc3a7334ec245f7%3A0x5219bb30325a621d!2sParking%2C%20Unnamed%20Road%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1393678!2d74.498952!5e0!3m2!1sen!2sin!4v1649788828459!5m2!1sen!2sin
College of Engg,Electrical Engg Building,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d1895.761894026373!2d74.49717300799941!3d18.13976954690796!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a0cd33c822f3%3A0xaed54077fcb25400!2sMalegaon%20College%20of%20Engineering%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.139147299999998!2d74.4986887!4m5!1s0x3bc3a7335b14fbc5%3A0xb6dc5dafd2a44489!2sElectrical%20Engg%20Department%20SVPM%20COE%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.140275499999998!2d74.497483!5e0!3m2!1sen!2sin!4v1649788884847!5m2!1sen!2sin
College of Engg,Management Building,https://www.google.com/maps/embed?pb=!1m27!1m12!1m3!1d3608.8557402722704!2d74.49596381468645!3d18.13993868543895!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m12!3e2!4m5!1s0x3bc3a0cd33c822f3%3A0xaed54077fcb25400!2sMalegaon%20College%20of%20Engineering%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.139147299999998!2d74.4986887!4m4!1s0x3bc3a0d255555551%3A0x84c7f5fb7a271301!3m2!1d18.1408254!2d74.4972533!5e1!3m2!1sen!2sin!4v1649869139988!5m2!1sen!2sin
College of Engg,Diploma COE,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d3791.554991132824!2d74.49623006468225!3d18.13833023763272!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a0cd33c822f3%3A0xaed54077fcb25400!2sMalegaon%20College%20of%20Engineering%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.139147299999998!2d74.4986887!4m5!1s0x3bc3a733319ec153%3A0xcdbe3e0d9574bae!2sDIPLOMA%20COLLEGE%20OF%20ENGG.%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.138378499999998!2d74.4990098!5e0!3m2!1sen!2sin!4v1649788938747!5m2!1sen!2sin
College of Engg,Sharad hall,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d3791.565343508285!2d74.49666576468225!3d18.137852687633032!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a0cd33c822f3%3A0xaed54077fcb25400!2sMalegaon%20College%20of%20Engineering%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.139147299999998!2d74.4986887!4m5!1s0x3bc3a732c5a07ed5%3A0xbf2fff855b6e9dbe!2sSharad%20Sabhagruh%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.136561699999998!2d74.4986176!5e0!3m2!1sen!2sin!4v1649788992313!5m2!1sen!2sin
College of Engg,SVPM office/Pharmacy Building,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d3791.5565400496466!2d74.49715746468232!3d18.138258787632775!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a0cd33c822f3%3A0xaed54077fcb25400!2sMalegaon%20College%20of%20Engineering%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.139147299999998!2d74.4986887!4m5!1s0x3bc3a733588029df%3A0x24c0458db414da42!2sSVPM;s%20College%20Of%20Pharmacy%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1375383!2d74.49916139999999!5e0!3m2!1sen!2sin!4v1649788460171!5m2!1sen!2sin
Diploma COE,svpm gate,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d1895.790716676124!2d74.49886750803155!3d18.137110446908352!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a733319ec153%3A0xcdbe3e0d9574bae!2sDIPLOMA%20COLLEGE%20OF%20ENGG.%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.138378499999998!2d74.4990098!4m5!1s0x3bc3a167c2f059a9%3A0xaab3e377f1250224!2sSVPM%20GATE%20NO%201%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1360867!2d74.50114289999999!5e0!3m2!1sen!2sin!4v1649789606052!5m2!1sen!2sin
Diploma COE,girls hostel,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d3791.5725198878763!2d74.49637856468227!3d18.137521637633224!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a733319ec153%3A0xcdbe3e0d9574bae!2sDIPLOMA%20COLLEGE%20OF%20ENGG.%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.138378499999998!2d74.4990098!4m5!1s0x3bc3a7993ac2d5ed%3A0xd8c93645fbe0645!2sGirls%20Hostel(Old)%2C%204FPX%2BM66%2C%20Malegaon%20Budruk%2C%20Maharashtra%20413115!3m2!1d18.1366648!2d74.4980023!5e0!3m2!1sen!2sin!4v1649789552006!5m2!1sen!2sin
Diploma COE,boys hostel,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d3791.5587241315784!2d74.49607721468233!3d18.138158037632817!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a733319ec153%3A0xcdbe3e0d9574bae!2sDIPLOMA%20COLLEGE%20OF%20ENGG.%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.138378499999998!2d74.4990098!4m5!1s0x3bc3a7331355d1e1%3A0xb3b7710b3ec4c16d!2sBoys%20Canteen%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1388012!2d74.49756119999999!5e0!3m2!1sen!2sin!4v1649789442575!5m2!1sen!2sin
Diploma COE,Playground,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d1895.7907166761238!2d74.49792510803154!3d18.137110446908366!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a733319ec153%3A0xcdbe3e0d9574bae!2sDIPLOMA%20COLLEGE%20OF%20ENGG.%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.138378499999998!2d74.4990098!4m5!1s0x3bc3a12a7ebaf46d%3A0x74a2314d46e93d78!2sCollege%20Play%20Ground%2C%20Nira-Baramati%20Road%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1365324!2d74.49998819999999!5e0!3m2!1sen!2sin!4v1649789670565!5m2!1sen!2sin
Diploma COE,Cafeteria,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d3791.560321809895!2d74.49623006468225!3d18.13808433763285!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a733319ec153%3A0xcdbe3e0d9574bae!2sDIPLOMA%20COLLEGE%20OF%20ENGG.%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.138378499999998!2d74.4990098!4m5!1s0x3bc3a733395a296b%3A0x909f5953f9592008!2sCafeteria%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.138552699999998!2d74.49840739999999!5e0!3m2!1sen!2sin!4v1649789353520!5m2!1sen!2sin
Diploma COE,Parking,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d3791.5581940998695!2d74.49666576468225!3d18.138182487632815!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a733319ec153%3A0xcdbe3e0d9574bae!2sDIPLOMA%20COLLEGE%20OF%20ENGG.%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.138378499999998!2d74.4990098!4m5!1s0x3bc3a7334ec245f7%3A0x5219bb30325a621d!2sParking%2C%20Unnamed%20Road%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1393678!2d74.498952!5e0!3m2!1sen!2sin!4v1649789397647!5m2!1sen!2sin
Diploma COE,Electrical Engg Building,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d3791.5451707112225!2d74.49631736468231!3d18.13878323763245!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a733319ec153%3A0xcdbe3e0d9574bae!2sDIPLOMA%20COLLEGE%20OF%20ENGG.%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.138378499999998!2d74.4990098!4m5!1s0x3bc3a7335b14fbc5%3A0xb6dc5dafd2a44489!2sElectrical%20Engg%20Department%20SVPM%20COE%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.140275499999998!2d74.497483!5e0!3m2!1sen!2sin!4v1649789282652!5m2!1sen!2sin
Diploma COE,Management Building,https://www.google.com/maps/embed?pb=!1m25!1m12!1m3!1d3608.8760927680173!2d74.4964397646864!3d18.138952385468286!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m10!3e2!4m3!3m2!1d18.1384579!2d74.4994653!4m4!1s0x3bc3a0d255555551%3A0x84c7f5fb7a271301!3m2!1d18.1408254!2d74.4972533!5e1!3m2!1sen!2sin!4v1649869209915!5m2!1sen!2sin
Diploma COE,College of Engg,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d3791.554991132824!2d74.49623006468225!3d18.13833023763272!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a733319ec153%3A0xcdbe3e0d9574bae!2sDIPLOMA%20COLLEGE%20OF%20ENGG.%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.138378499999998!2d74.4990098!4m5!1s0x3bc3a0cd33c822f3%3A0xaed54077fcb25400!2sMalegaon%20College%20of%20Engineering%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.139147299999998!2d74.4986887!5e0!3m2!1sen!2sin!4v1649789232106!5m2!1sen!2sin
Diploma COE,Sharad hall,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d3791.573676377625!2d74.49649431468228!3d18.137468287633187!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a733319ec153%3A0xcdbe3e0d9574bae!2sDIPLOMA%20COLLEGE%20OF%20ENGG.%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.138378499999998!2d74.4990098!4m5!1s0x3bc3a732c5a07ed5%3A0xbf2fff855b6e9dbe!2sSharad%20Sabhagruh%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.136561699999998!2d74.4986176!5e0!3m2!1sen!2sin!4v1649789083168!5m2!1sen!2sin
Diploma COE,SVPM office/Pharmacy Building,https://www.google.com/maps/embed?pb=!1m28!1m12!1m3!1d3791.569003792019!2d74.49656916468224!3d18.137683837633098!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!4m13!3e6!4m5!1s0x3bc3a733319ec153%3A0xcdbe3e0d9574bae!2sDIPLOMA%20COLLEGE%20OF%20ENGG.%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.138378499999998!2d74.4990098!4m5!1s0x3bc3a733588029df%3A0x24c0458db414da42!2sSVPM;s%20College%20Of%20Pharmacy%2C%20Malegaon%20Budruk%2C%20Maharashtra!3m2!1d18.1375383!2d74.49916139999999!5e0!3m2!1sen!2sin!4v1649789129561!5m2!1sen!2sin
